success,2017-11-30T15:55:27,2017-11-30T15:55:28,22033,1512057327472,1512057328037
success,2017-11-30T15:55:29,2017-11-30T15:55:30,22037,1512057329485,1512057330140
success,2017-11-30T15:55:28,2017-11-30T15:55:30,22035,1512057328478,1512057330658
success,2017-11-30T15:55:30,2017-11-30T15:55:31,22039,1512057330494,1512057331160
success,2017-11-30T15:55:30,2017-11-30T15:55:31,22035,1512057330658,1512057331897
success,2017-11-30T15:55:29,2017-11-30T15:55:32,22038,1512057329500,1512057332934
success,2017-11-30T15:55:32,2017-11-30T15:55:33,22038,1512057332934,1512057333595
success,2017-11-30T15:55:33,2017-11-30T15:55:34,22045,1512057333520,1512057334250
success,2017-11-30T15:55:33,2017-11-30T15:55:34,22046,1512057333550,1512057334302
success,2017-11-30T15:55:34,2017-11-30T15:55:35,22047,1512057334526,1512057335215
success,2017-11-30T15:55:34,2017-11-30T15:55:35,22047,1512057334526,1512057335584
success,2017-11-30T15:55:35,2017-11-30T15:55:36,22049,1512057335548,1512057336302
success,2017-11-30T15:55:34,2017-11-30T15:55:36,22047,1512057334527,1512057336552
success,2017-11-30T15:55:36,2017-11-30T15:55:37,22052,1512057336578,1512057337355
success,2017-11-30T15:55:36,2017-11-30T15:55:38,22052,1512057336574,1512057338490
success,2017-11-30T15:55:39,2017-11-30T15:55:40,22057,1512057339580,1512057340265
success,2017-11-30T15:55:38,2017-11-30T15:55:40,22052,1512057338491,1512057340741
success,2017-11-30T15:55:39,2017-11-30T15:55:41,22058,1512057339595,1512057341210
success,2017-11-30T15:55:39,2017-11-30T15:55:41,22057,1512057339580,1512057341473
success,2017-11-30T15:55:40,2017-11-30T15:55:42,22059,1512057340588,1512057342192
success,2017-11-30T15:55:40,2017-11-30T15:55:42,22060,1512057340603,1512057342941
success,2017-11-30T15:55:39,2017-11-30T15:55:43,22058,1512057339596,1512057343591
success,2017-11-30T15:55:43,2017-11-30T15:55:44,22058,1512057343591,1512057344251
success,2017-11-30T15:55:43,2017-11-30T15:55:44,22066,1512057343622,1512057344902
success,2017-11-30T15:55:40,2017-11-30T15:55:45,22052,1512057340741,1512057345383
success,2017-11-30T15:55:44,2017-11-30T15:55:45,22067,1512057344624,1512057345616
success,2017-11-30T15:55:44,2017-11-30T15:55:46,22068,1512057344630,1512057346308
success,2017-11-30T15:55:41,2017-11-30T15:55:48,22061,1512057341593,1512057348451
success,2017-11-30T15:55:42,2017-11-30T15:55:49,22063,1512057342599,1512057349188
success,2017-11-30T15:55:45,2017-11-30T15:55:49,22052,1512057345383,1512057349470
success,2017-11-30T15:55:47,2017-11-30T15:55:49,22073,1512057347648,1512057349956
success,2017-11-30T15:55:45,2017-11-30T15:55:50,22069,1512057345630,1512057350100
success,2017-11-30T15:55:47,2017-11-30T15:55:50,22073,1512057347648,1512057350622
success,2017-11-30T15:55:46,2017-11-30T15:55:50,22072,1512057346656,1512057350788
success,2017-11-30T15:55:50,2017-11-30T15:55:51,22079,1512057350670,1512057351452
success,2017-11-30T15:55:46,2017-11-30T15:55:51,22072,1512057346657,1512057351538
error,2017-11-30T15:55:49,2017-11-30T15:55:52,22077,socket_closed_remotely,1512057349664,1512057352409
success,2017-11-30T15:55:48,2017-11-30T15:55:52,22061,1512057348451,1512057352409
success,2017-11-30T15:55:51,2017-11-30T15:55:52,22082,1512057351694,1512057352542
success,2017-11-30T15:55:51,2017-11-30T15:55:52,22081,1512057351681,1512057352599
success,2017-11-30T15:55:47,2017-11-30T15:55:52,22074,1512057347663,1512057352986
success,2017-11-30T15:55:49,2017-11-30T15:55:53,22078,1512057349676,1512057353134
success,2017-11-30T15:55:52,2017-11-30T15:55:53,22084,1512057352714,1512057353394
success,2017-11-30T15:55:49,2017-11-30T15:55:53,22052,1512057349471,1512057353648
success,2017-11-30T15:55:52,2017-11-30T15:55:53,22074,1512057352986,1512057353781
success,2017-11-30T15:55:53,2017-11-30T15:55:54,22086,1512057353726,1512057354577
